"Time","time_d","Head_1","Rain_2","ET_3_AET","ET_3_PET","NET1.Sources.Sinks","PM","Overland","ET.Interception.Storage","NET2.Accumulation","ERROR..NET1.NET2.","Error.rel","Error.percent","Olf2PM","PM2Olf","Canopy_evap","Surf_evap","PM_evap","PM_trans","Tot_ET"
44.2854996613933,0.115881189020719,0.0009830092725,0.002,-0.014804604461,0.0297,-0.011821595189,-0.011791593901,-0.0000000033551707708,0,-0.011791597257,-0.000029997931976,0.0025407773257,0.20262569024,0.0019906130971,0,0,-0.000041392051736,-0.0074277836333,-0.007335428776,-0.014804604461
44.3645095629984,0.0790099016050405,0.00098249435634,0.002,-0.014781286954,0.0297,-0.011798792598,-0.011793233491,-0.0000000086502081798,0,-0.011793242141,-0.000005550456724,0.00047053649974,0.037550564718,0.0019982742293,0,0,-0.000040689606551,-0.0073900189619,-0.0073505783858,-0.014781286954
44.4830244154059,0.118514852407571,0.0009817233632,0.002,-0.01474640055,0.0297,-0.011764677187,-0.011763791089,-0.000000010444715512,0,-0.011763801534,-0.00000087565353287,0.000074433501908,0.0059380831945,0.0019976527102,0,0,-0.000039428329003,-0.0073336408594,-0.007373331362,-0.01474640055
44.5875963440008,0.104571928594915,0.00098104431503,0.002,-0.014715817099,0.0297,-0.011734772784,-0.01173363298,-0.0000000097327781476,0,-0.011733642712,-0.0000011300714889,0.000096305733901,0.0076792982771,0.0019993083111,0,0,-0.000038401234652,-0.007283977042,-0.0073934388224,-0.014715817099
44.6921682725957,0.104571928594893,0.00098036645541,0.002,-0.01468542779,0.0297,-0.011705061334,-0.011703825643,-0.0000000093973643652,0,-0.01170383504,-0.000001226294061,0.0001047716254,0.0083504142919,0.0020014056211,0,0,-0.000037418178543,-0.0072344264774,-0.0074135831336,-0.01468542779
44.7967402011907,0.104571928594915,0.00097968978097,0.002,-0.014655188703,0.0297,-0.011675498922,-0.011674600732,-0.0000000097772403478,0,-0.011674610509,-0.00000088841276517,0.00007609495517,0.006062103895,0.0019999922789,0,0,-0.000036404635027,-0.0071850180706,-0.007433765997,-0.014655188703
44.8947763842484,0.0980361830577294,0.00097905645837,0.002,-0.014627036593,0.0297,-0.011647980135,-0.011646889048,-0.0000000091142574873,0,-0.011646898162,-0.0000010819729441,0.000092893633551,0.0073970755263,0.0020009218217,0,0,-0.000035526435025,-0.0071387869361,-0.0074527232224,-0.014627036593
44.9473881921242,0.052611807875806,0.0009787169576,0.002,-0.014611979857,0.0297,-0.011633262899,-0.011623760599,-0.0000000089075817047,0,-0.011623769507,-0.0000094933921718,0.00081638895334,0.064969923754,0.0020015175735,0,0,-0.000035068697044,-0.007113995536,-0.0074629156236,-0.014611979857
45,0.0526118078758131,0.0009783777549,0.002,-0.014596976499,0.0297,-0.011618598744,-0.011608736257,-0.0000000087663675627,0,-0.011608745023,-0.0000098537210342,0.00084845870738,0.067505219556,0.002002206182,0,0,-0.000034620150883,-0.0070892370614,-0.0074731192866,-0.014596976499
45.0986471397672,0.0986471397671522,0.00097774264853,0.0508,-0.012261607822,0.021892,0.039516134826,0.039502908242,0.000012185142589,0,0.039515093385,0.0000010414416416,0.000026355193135,0.0020113693419,0.047706260897,0,0,-0.0030751031404,-0.0042418773508,-0.004944627331,-0.012261607822
45.2466178494179,0.147970709650707,0.00097679209911,0.0508,-0.020065723934,0.021892,0.031711068165,0.010560621488,0.021162734116,0,0.031723355603,-0.000012287438222,0.0003874060011,0.023731555633,0.014415725073,0,0,-0.015221537217,0,-0.0048441867173,-0.020065723934
45.4685739138939,0.221956064476068,0.00097537100021,0.0508,-0.02006482735,0.021892,0.03171054365,0.0053726462374,0.02634699372,0,0.031719639958,-0.0000090963075003,0.00028681321677,0.017568792506,0.0092334427752,0,0,-0.015219593592,0,-0.0048452337582,-0.02006482735
45.7246770652125,0.256103151318555,0.00097373794321,0.0508,-0.020065746709,0.021892,0.031707991234,0.0048932906362,0.026828974529,0,0.031722265165,-0.000014273931019,0.00045006695005,0.027569829002,0.0087538872774,0,0,-0.015217350948,0,-0.0048483957612,-0.020065746709
46,0.275322934787518,0.00097199014063,0.0508,-0.020067997907,0.021892,0.031703992233,0.004752894704,0.026960527113,0,0.031713421817,-0.0000094295834669,0.0002973815192,0.018213677785,0.0086245719807,0,0,-0.01521494,0,-0.0048530579073,-0.020067997907
46.3201289391482,0.320128939148177,0.00096996815223,0.0072,-0.011587854513,0.012632,-0.0034178863611,0.0058214475612,-0.0092323717509,0,-0.0034109241897,-0.0000069621713795,0.0020390582892,0.060081625736,0.0076698789216,0,0,-0.0087772180656,0,-0.0028106364477,-0.011587854513
46.6600644695741,0.339935530425912,0.00096783281633,0.0072,-0.011597665503,0.012632,-0.0034298326866,0.0050305979198,-0.0084675914796,0,-0.0034369935598,0.0000071608732019,0.002085642754,0.061744091517,0.0068924608677,0,0,-0.0087750710328,0,-0.0028225944701,-0.011597665503
47,0.339935530425912,0.00096570933911,0.0072,-0.011608377529,0.012632,-0.0034426681897,0.0044145006826,-0.0078648646408,0,-0.0034503639583,0.000007695768564,0.0022329124248,0.066294954182,0.0062910204357,0,0,-0.008772924,0,-0.0028354535288,-0.011608377529
47.4249194130324,0.424919413032391,0.00096307223081,0,-0.023381413923,0.02542,-0.022418341692,0.00077742169632,-0.02320128134,0,-0.022423859643,0.0000055179513832,0.0002461052856,0.023599733538,0.00555365553,0,0,-0.017647709129,0,-0.0057337047938,-0.023381413923
48,0.575080586967609,0.00095953376316,0,-0.014273995499,0.02542,-0.013314461736,-0.0048059299434,-0.0085329024843,0,-0.013338832428,0.000024370692198,0.0018287189605,0.1707349018,0.0055061580249,0,0,-0.003009287039,-0.0054921861894,-0.0057725222703,-0.014273995499
48.00390625,0.00390625,0.00095950979647,0,-0.013276355159,0.027104,-0.012316845363,-0.012044510009,-0.00025820739794,0,-0.012302717407,-0.000014127955171,0.0011477015496,0.1064144112,0.00020633208455,0,0,-0.000093235466315,-0.0070247564993,-0.0061583631934,-0.013276355159
48.0073529411765,0.00344669117647101,0.00095948865061,0,-0.013237835087,0.027104,-0.012278346437,-0.012235957438,-0.000017627073101,0,-0.012253584511,-0.000024761925966,0.0020187506658,0.18705419582,0.000073233392753,0,0,-0.000027996765895,-0.0070484605598,-0.0061613777617,-0.013237835087
48.0120529745989,0.00470003342245917,0.00095945981737,0,-0.013231391119,0.027104,-0.012271931302,-0.012255010147,-0.0000041693760165,0,-0.012259179523,-0.000012751778402,0.0010396413348,0.096375190536,0.000040848305655,0,0,-0.000013127279483,-0.0070529144304,-0.0061653494094,-0.013231391119
48.0184621110841,0.00640913648518193,0.00095942050307,0,-0.013232172139,0.027104,-0.012272751636,-0.012262772608,-0.0000011243179135,0,-0.012263896926,-0.0000088547103558,0.00072175385596,0.066918040838,0.000032114557922,0,0,-0.0000086366184751,-0.0070529808473,-0.0061705546732,-0.013232172139
48.0304792419938,0.0120171309096904,0.00095934680107,0,-0.013237036935,0.027104,-0.012277690134,-0.012268291687,-0.00000026213658182,0,-0.012268553823,-0.0000091363104257,0.00074441616744,0.069020812367,0.000032337036561,0,0,-0.0000068666918874,-0.0070504012825,-0.0061797689604,-0.013237036935
48.0605220692681,0.0300428272742508,0.00095916261947,0,-0.013247980198,0.027104,-0.012288817579,-0.012283134142,-0.00000010875172093,0,-0.012283242893,-0.0000055746853784,0.00045374179221,0.042079511707,0.000034741133768,0,0,-0.0000051687689529,-0.0070421215265,-0.0062006899028,-0.013247980198
48.1248995562843,0.0643774870162375,0.00095876828946,0,-0.013262285846,0.027104,-0.012303517556,-0.01229984776,-0.000000052930221438,0,-0.012299900691,-0.0000036168658759,0.00029401328218,0.027271813606,0.000035919149294,0,0,-0.0000035629049873,-0.007021614527,-0.006237108414,-0.013262285846
48.2126870385792,0.0877874822948783,0.00095823126804,0,-0.013274211089,0.027104,-0.012315979821,-0.012313273405,-0.000000024723054233,0,-0.012313298128,-0.0000026816925339,0.0002177646084,0.020202274289,0.000036522245706,0,0,-0.0000026382354692,-0.0069910029781,-0.0062805698754,-0.013274211089
48.3323972417085,0.11971020312938,0.00095750026681,0,-0.013282999119,0.027104,-0.012325498852,-0.012323416215,-0.000000012914961265,0,-0.01232342913,-0.0000020697220716,0.00016793607195,0.015581737626,0.000037158398215,0,0,-0.0000020317806015,-0.0069465652912,-0.0063344020471,-0.013282999119
48.4820349956203,0.149637753911719,0.00095658858504,0,-0.013286569916,0.027104,-0.012329981331,-0.012328287736,-0.0000000073384208485,0,-0.012328295074,-0.0000016862566842,0.00013677003668,0.012691437255,0.000038046419534,0,0,-0.0000016301380897,-0.0068883055497,-0.0063966342283,-0.013286569916
48.6546939424415,0.172658946821215,0.00095553944762,0,-0.013284067708,0.027104,-0.01232852826,-0.012327133419,-0.0000000050040021856,0,-0.012327138423,-0.0000013898372526,0.00011273978274,0.010462437283,0.000038476756956,0,0,-0.0000013326893772,-0.0068184480914,-0.0064642869272,-0.013284067708
48.8273469712207,0.172653028779258,0.00095449325358,0,-0.013276705827,0.027104,-0.012322212573,-0.01232092223,-0.0000000036225118736,0,-0.012320925853,-0.0000012867204381,0.00010442829285,0.0096915639686,0.000038722733899,0,0,-0.0000011283801185,-0.0067463222236,-0.0065292552228,-0.013276705827
49,0.172653028779258,0.00095344995393,0,-0.01326563847,0.027104,-0.012312188516,-0.012311047982,-0.0000000029996640987,0,-0.012311050982,-0.000001137534307,0.000092395178719,0.0085750437839,0.000038479310042,0,0,-0.00000096671839662,-0.0066722303892,-0.0065924413625,-0.01326563847
49.1726530287793,0.172653028779258,0.00095240953577,0,-0.013054757685,0.026688,-0.012102348149,-0.012100617001,-0.0000000021222633518,0,-0.012100619124,-0.0000017290252532,0.00014287713021,0.013244407096,0.000038843199019,0,0,-0.00000084346735072,-0.0064957231701,-0.0065581910471,-0.013054757685
49.3453060575585,0.172653028779258,0.00095137198625,0,-0.013044364587,0.026688,-0.012092992601,-0.0120914711,-0.0000000018952431583,0,-0.012091472995,-0.0000015196062662,0.0001256679632,0.011649523103,0.000038892494339,0,0,-0.00000074983934634,-0.0064200674376,-0.0066235473104,-0.013044364587
49.5071682720391,0.16186221448055,0.00095040184436,0,-0.013032126233,0.026688,-0.012081724389,-0.012079056324,-0.0000000015774980959,0,-0.012079057902,-0.0000026664871952,0.00022072854787,0.020460876049,0.000039069929902,0,0,-0.00000067895314988,-0.0063477728172,-0.006683674463,-0.013032126233
49.6690304865196,0.161862214480564,0.00094943420229,0,-0.013017700085,0.026688,-0.012068265883,-0.012066313561,-0.000000001485822683,0,-0.012066315047,-0.0000019508355431,0.00016166309651,0.01498602311,0.000038980493671,0,0,-0.00000061402475726,-0.0062742181848,-0.0067428678754,-0.013017700085
49.8207763125952,0.151745826075519,0.00094852927004,0,-0.013002346935,0.026688,-0.012053817665,-0.012050251813,-0.0000000012754932404,0,-0.012050253089,-0.0000035645760294,0.0002957654801,0.027414866311,0.000039040132733,0,0,-0.00000056310510458,-0.0062041312493,-0.0067976525803,-0.013002346935
49.9103881562976,0.0896118437024214,0.00094799579184,0,-0.01299253012,0.026688,-0.012044534328,-0.012005126116,-0.0000000011840916435,0,-0.0120051273,-0.00003940702842,0.0032771378682,0.30330526892,0.000039066463071,0,0,-0.00000053571456566,-0.0061622138683,-0.0068297805372,-0.01299253012
50,0.0896118437024285,0.00094746307221,0,-0.012982099426,0.026688,-0.012034636354,-0.012017336424,-0.0000000013364012718,0,-0.012017337761,-0.000017298593125,0.0014384343707,0.13324958126,0.000038720728449,0,0,-0.00000050527362046,-0.0061199227629,-0.0068616713896,-0.012982099426
50.168022206942,0.168022206942048,0.0009464665081,0,-0.012953481537,0.026676,-0.012007015029,-0.012002794074,-0.0000000009052779685,0,-0.01200279498,-0.0000042200492472,0.00035152708378,0.032578494323,0.000039222462827,0,0,-0.00000046709572743,-0.006037203938,-0.0069158105032,-0.012953481537
50.3162770954203,0.148254888478284,0.00094558933192,0,-0.012932111787,0.026676,-0.011986522456,-0.011982651392,-0.00000000094812316104,0,-0.01198265234,-0.0000038701150467,0.00032292434592,0.029926396479,0.000039308498562,0,0,-0.00000043277529784,-0.0059655641332,-0.006966114879,-0.012932111787
50.4552660533687,0.138988957948378,0.00094476882124,0,-0.012911074458,0.026676,-0.011966305637,-0.011960295198,-0.00000000086053319112,0,-0.011960296059,-0.0000060095785405,0.0005023344825,0.046545921176,0.00003946613665,0,0,-0.0000004041456812,-0.0058975120277,-0.0070131582851,-0.012911074458
50.5942550113171,0.138988957948392,0.00094395010984,0,-0.012889106146,0.026676,-0.011945156037,-0.011941650024,-0.00000000086977938709,0,-0.011941650894,-0.0000035051429459,0.00029347940528,0.027194616183,0.000039419220151,0,0,-0.00000037576924787,-0.0058286243937,-0.0070601059834,-0.012889106146
50.7245571593937,0.130302148076595,0.00094318417551,0,-0.012867699829,0.026676,-0.011924515653,-0.01191945553,-0.00000000080015893924,0,-0.011919456331,-0.0000050593227263,0.00042436912187,0.039318003945,0.000039440465625,0,0,-0.00000035175540453,-0.0057632958432,-0.0071040522302,-0.012867699829
50.8548593074703,0.130302148076616,0.00094241981188,0,-0.012832785332,0.026676,-0.01189036552,-0.011884253098,-0.00000000072053622048,0,-0.011884253818,-0.000006111701635,0.00051413665541,0.047625682789,0.000039582695262,0,0,-0.00000033050432555,-0.0056973888223,-0.007135066005,-0.012832785332
50.9274296537352,0.0725703462648468,0.00094199471032,0,-0.012792876107,0.026676,-0.011850881397,-0.011809719259,-0.00000000079444069844,0,-0.011809720053,-0.000041161343255,0.0034793150413,0.32175206663,0.000039445336062,0,0,-0.00000031764095027,-0.0056605216875,-0.0071320367784,-0.012792876107
51,0.0725703462648397,0.0009415700936,0,-0.012752899305,0.026676,-0.011811329212,-0.011793639793,-0.00000000090996197631,0,-0.011793640703,-0.000017688508234,0.0014987105087,0.1387018576,0.000039010771379,0,0,-0.00000030308572606,-0.0056235922529,-0.0071290039666,-0.012752899305
51.1360693992466,0.13606939924658,0.00094077539878,0,-0.012122658626,0.0255,-0.011181883227,-0.011161442774,-0.00000000046856694538,0,-0.011161443242,-0.000020439984931,0.0018296277377,0.16860975436,0.000039649610017,0,0,-0.00000027643026489,-0.0053122500226,-0.006810132173,-0.012122658626
51.2818580412965,0.145788642049908,0.00093992584641,0,-0.012049767368,0.0255,-0.011109841522,-0.011108088276,-0.00000000062225525429,0,-0.011108088898,-0.0000017526231892,0.00015776655666,0.014544871579,0.000039527653425,0,0,-0.00000025783625083,-0.0052442460805,-0.0068052634513,-0.012049767368
51.4033485763381,0.121490535041595,0.00093921931363,0,-0.011989078576,0.0255,-0.011049859262,-0.011040853644,-0.00000000052797488473,0,-0.011040854172,-0.0000090050906033,0.00081528291336,0.075110781419,0.000039656681707,0,0,-0.00000024489895874,-0.0051875353525,-0.0068012983245,-0.011989078576
51.5335170067398,0.130168430401696,0.00093846382395,0,-0.011924200548,0.0255,-0.010985736724,-0.010982032821,-0.00000000053874469515,0,-0.01098203336,-0.0000037033647363,0.00033716346467,0.031057551584,0.00003963090354,0,0,-0.00000023096770366,-0.0051268481251,-0.0067971214556,-0.011924200548
51.6555499102414,0.122032903501605,0.00093775692926,0,-0.011863539415,0.0255,-0.010925782486,-0.010920709231,-0.00000000050857125847,0,-0.01092070974,-0.0000050727463678,0.00046439916444,0.042759131067,0.000039620171902,0,0,-0.00000021882498481,-0.0050700339189,-0.0067932866714,-0.011863539415
51.777582813743,0.122032903501584,0.00093705138018,0,-0.011803092073,0.0255,-0.010866040693,-0.01086049176,-0.00000000047062460671,0,-0.010860492231,-0.0000055484620791,0.0005107544861,0.047008546953,0.000039670996612,0,0,-0.00000020774701421,-0.0050133538556,-0.0067895304706,-0.011803092073
51.8887914068715,0.111208593128524,0.00093640956009,0,-0.011748203233,0.0255,-0.010811793673,-0.01080571973,-0.0000000004761142009,0,-0.010805720206,-0.0000060734672019,0.00056190246816,0.051696987884,0.000039609767844,0,0,-0.00000019767533453,-0.0049618291437,-0.0067861764139,-0.011748203233
52,0.111208593128509,0.00093576885101,0,-0.011693552785,0.0255,-0.010757783934,-0.010751305237,-0.00000000044435768265,0,-0.010751305681,-0.0000064782530138,0.00060237352019,0.055400211833,0.000039599897388,0,0,-0.00000018839778302,-0.0049104751084,-0.006782889279,-0.011693552785
52.1191520640663,0.119152064066263,0.00093508362322,0,-0.011730204081,0.025708,-0.010795120458,-0.010788915799,-0.00000000039778929081,0,-0.010788916197,-0.0000062042606735,0.00057489345229,0.052891327641,0.000039738703892,0,0,-0.00000018108254958,-0.0048950558859,-0.0068349671127,-0.011730204081
52.2383041281325,0.11915206406627,0.00093439966339,0,-0.01167184082,0.025708,-0.010737441156,-0.010734550792,-0.00000000042304740909,0,-0.010734551215,-0.0000028899412509,0.00026918240291,0.024759944002,0.000039669373938,0,0,-0.00000017179767521,-0.0048398662298,-0.0068318027922,-0.01167184082
52.3500091881946,0.111705060062114,0.00093375958453,0,-0.011617482011,0.025708,-0.010683722426,-0.010679534059,-0.0000000004011480028,0,-0.01067953446,-0.0000041879663173,0.00039207189611,0.036048829801,0.000039625782613,0,0,-0.00000016365496443,-0.0047883978463,-0.0068289205098,-0.011617482011
52.4617142482568,0.111705060062121,0.0009331206137,0,-0.011563507393,0.025708,-0.010630386779,-0.010625901162,-0.00000000037507627955,0,-0.010625901537,-0.0000044852425712,0.00042201559412,0.038787907672,0.000039633887499,0,0,-0.0000001561379142,-0.0047372321631,-0.0068261190919,-0.011563507393
52.5734193083189,0.111705060062121,0.00093248274782,0,-0.011509940225,0.025708,-0.010577457478,-0.010572687369,-0.00000000035161331304,0,-0.010572687721,-0.0000047697567243,0.00045103772854,0.041440325761,0.000039690094503,0,0,-0.0000001491775357,-0.0046863923316,-0.0068233987162,-0.011509940225
52.685124368381,0.111705060062121,0.0009318459838,0,-0.011456802448,0.025708,-0.010524956464,-0.010519914267,-0.00000000033040200319,0,-0.010519914597,-0.0000050418666979,0.00047915396424,0.044007625347,0.000039791470679,0,0,-0.00000014271485507,-0.0046359002621,-0.0068207594708,-0.011456802448
52.7968294284431,0.111705060062121,0.00093121031856,0,-0.01140410844,0.025708,-0.010472898121,-0.010470547068,-0.00000000035157053068,0,-0.01047054742,-0.0000023507015484,0.00022448088055,0.020612760399,0.000039709564159,0,0,-0.00000013592530308,-0.0045857754522,-0.0068181970622,-0.01140410844
52.8984147142216,0.101585285778441,0.00093063317403,0,-0.011356581655,0.025708,-0.010425948481,-0.010420395002,-0.00000000031856228385,0,-0.010420395321,-0.0000055531598556,0.00053277062956,0.048898163412,0.000039742779563,0,0,-0.0000001303966858,-0.004540510879,-0.0068159403792,-0.011356581655
53,0.101585285778427,0.00093005693345,0,-0.01130945722,0.025708,-0.010379400287,-0.0103736303,-0.0000000003014591321,0,-0.010373630601,-0.0000057696852291,0.00055603302092,0.05101646451,0.000039813103912,0,0,-0.0000001252215691,-0.0044955813598,-0.0068137506388,-0.01130945722
53.1088413776197,0.108841377619747,0.00092944054708,0,-0.0092390316276,0.021076,-0.0083095910805,-0.0083012165716,-0.0000000002402279204,0,-0.0083012168118,-0.0000083742686552,0.0010082915544,0.090640112436,0.000039874970083,0,0,-0.000000099066484261,-0.0036531371341,-0.005585795427,-0.0092390316276
53.2448930996444,0.136051722024696,0.00092867157942,0,-0.0091985582513,0.021076,-0.0082698866719,-0.0082689375412,-0.00000000026129067912,0,-0.0082689378025,-0.00000094886935736,0.00011474447399,0.01031541391,0.00003973050776,0,0,-0.000000094239916282,-0.0036129565712,-0.0055855074402,-0.0091985582513
53.3649387367251,0.120045637080608,0.00092799438013,0,-0.0091632078448,0.021076,-0.0082352134646,-0.0082315063346,-0.00000000022743116976,0,-0.0082315065621,-0.0000037069025661,0.00045022962194,0.040454201508,0.000039776883877,0,0,-0.000000090575436629,-0.0035778057773,-0.0055853114921,-0.0091632078448
53.4935590621686,0.128620325443507,0.00092727021278,0,-0.0091257427514,0.021076,-0.0081984725386,-0.0081956359782,-0.00000000021132696689,0,-0.0081956361895,-0.0000028363490659,0.00034602052639,0.031080747542,0.000039896029078,0,0,-0.000000086965446249,-0.0035404971937,-0.0055851585923,-0.0091257427514
53.6221793876121,0.128620325443499,0.00092654747294,0,-0.0090886970593,0.021076,-0.0081621495864,-0.0081608065636,-0.00000000022455730156,0,-0.0081608067882,-0.000001342798184,0.00016452879652,0.014774374976,0.00003985798298,0,0,-0.000000083174804483,-0.0035035505199,-0.0055850633646,-0.0090886970593
53.7427609427153,0.120581555103293,0.0009258711802,0,-0.0090543481376,0.021076,-0.0081284769574,-0.0081265567154,-0.00000000021576346391,0,-0.0081265569312,-0.0000019200261949,0.0002362377351,0.021205570691,0.000039835549515,0,0,-0.000000079799166926,-0.0034692400696,-0.0055850282688,-0.0090543481376
53.8633424978186,0.120581555103293,0.00092519613445,0,-0.0090203827066,0.021076,-0.0080951865722,-0.0080932117097,-0.00000000020457447478,0,-0.0080932119143,-0.00000197465789,0.00024395963463,0.021891065537,0.000039849959132,0,0,-0.000000076633062253,-0.0034352608639,-0.0055850452096,-0.0090203827066
53.9316712489093,0.0683287510906752,0.00092481410431,0,-0.0090012896911,0.021076,-0.0080764755868,-0.0080556488106,-0.00000000021817858726,0,-0.0080556490288,-0.000020826558007,0.0025819981563,0.23137304455,0.000039776241701,0,0,-0.000000074737192705,-0.0034161264092,-0.0055850885447,-0.0090012896911
54,0.0683287510906823,0.00092443247288,0,-0.0089823225814,0.021076,-0.0080578901085,-0.0080369108255,-0.0000000002113979517,0,-0.0080369110369,-0.000020979071609,0.0026069376589,0.23355954341,0.000039715682834,0,0,-0.000000072912281413,-0.0033971012969,-0.0055851483722,-0.0089823225814
54.0320291020738,0.0320291020737571,0.00092425370046,0.0052,-0.011219604047,0.026316,-0.0050953503469,-0.0051050987718,0.00000027835066258,0,-0.0051048204212,0.0000094700742164,0.0018568462101,0.084406492211,0.0012014550474,0,0,-0.0000028183308986,-0.004243629623,-0.0069731560935,-0.011219604047
54.0602900744918,0.0282609724180105,0.00092409603087,0.0052,-0.011224730959,0.026316,-0.0051006349278,-0.0051062203353,0.00000033136042518,0,-0.0051058889748,0.0000052540470423,0.001029546806,0.046807777056,0.0030305164671,0,0,-0.0000072536659431,-0.0042448406167,-0.006972636676,-0.011224730959
54.0838408848401,0.023550810348361,0.00092396468962,0.0052,-0.011228352414,0.026316,-0.0051043877242,-0.005107168226,0.00000021411414062,0,-0.0051069541119,0.0000025663877024,0.00050265435113,0.022856315938,0.004153213705,0,0,-0.000010108045582,-0.0042460369886,-0.0069722073797,-0.011228352414
54.1059197695417,0.0220788847015783,0.00092384159952,0.0052,-0.011230886237,0.026316,-0.0051070446378,-0.0051083379269,0.00000011607018982,0,-0.0051082218567,0.0000011772188834,0.00023048226574,0.010481976743,0.0047199982742,0,0,-0.000011667249405,-0.0042474111125,-0.0069718078754,-0.011230886237
54.1266187239494,0.0206989544077203,0.00092372623973,0.0052,-0.011232747044,0.026316,-0.0051090208046,-0.0051096350425,0.000000061300917352,0,-0.0051095737416,0.0000005529369809,0.00010822172822,0.0049225445808,0.0049701818359,0,0,-0.00001246469115,-0.0042488464217,-0.0069714359315,-0.011232747044
54.1460239937067,0.0194052697572502,0.00092361812258,0.0052,-0.011234246788,0.026316,-0.0051106286657,-0.0051109516469,0.000000035161714357,0,-0.0051109164852,0.00000028781953273,0.000056316247393,0.0025619833546,0.0050749332601,0,0,-0.000012900160403,-0.0042502571223,-0.0069710895055,-0.011234246788
54.1642164341041,0.018192440397435,0.00092351679144,0.0052,-0.011235545736,0.026316,-0.0051120289443,-0.0051122287457,0.000000023536094072,0,-0.0051122052097,0.00000017626538842,0.000034479920112,0.0015688191082,0.0051185758438,0,0,-0.00001317569757,-0.0042516033139,-0.0069707667242,-0.011235545736
54.1812718469767,0.0170554128725655,0.00092342181871,0.0052,-0.011236717373,0.026316,-0.0051132955544,-0.005113441823,0.000000018550005239,0,-0.005113423273,0.00000012771861048,0.000024977436583,0.001136618518,0.0051374967379,0,0,-0.000013380384135,-0.0042528711227,-0.0069704658662,-0.011236717373
54.1972612965447,0.0159894495680533,0.00092333280391,0.0052,-0.011237795145,0.026316,-0.0051144623409,-0.0051145834035,0.000000016463432831,0,-0.00511456694,0.00000010459911515,0.000020451425502,0.00093077969298,0.005146543468,0,0,-0.000013551407917,-0.0042540583888,-0.0069701853481,-0.011237795145
54.2122514055148,0.0149901089700393,0.00092324937199,0.0052,-0.011238786113,0.026316,-0.0051155367412,-0.0051156433164,0.00000001437721112,0,-0.0051156289392,0.000000092197983058,0.000018022967458,0.00082035534914,0.0051470620739,0,0,-0.000013691889332,-0.0042551705105,-0.0069699237133,-0.011238786113
54.2283122365541,0.0160608310393329,0.0009231600021,0.0052,-0.011239844723,0.026316,-0.0051166847208,-0.0051167969075,0.000000014563316406,0,-0.0051167823442,0.000000097623386869,0.000019079239958,0.00086854746908,0.0051481871811,0,0,-0.000013844874523,-0.0042563549864,-0.006969644862,-0.011239844723
54.2443730675934,0.01606083103934,0.00092307065408,0.0052,-0.011240893001,0.026316,-0.0051178223465,-0.0051179304415,0.000000013878994325,0,-0.0051179165625,0.000000094215973989,0.000018409217903,0.00083815381913,0.005146470993,0,0,-0.000013991150853,-0.0042575343285,-0.0069693675212,-0.011240893001
54.2615811008499,0.0172080332564164,0.00092297494866,0.0052,-0.011242015005,0.026316,-0.0051190400561,-0.0051191572211,0.000000014404448858,0,-0.0051191428167,0.00000010276054849,0.000020073981832,0.00091407588807,0.0051466621365,0,0,-0.000014154393658,-0.0042587885541,-0.006969072057,-0.011242015005
54.2787891341063,0.0172080332564235,0.00092287926834,0.0052,-0.011243131753,0.026316,-0.005120252485,-0.0051203696252,0.000000014477967513,0,-0.0051203551473,0.00000010266229998,0.000020050040713,0.00091311124188,0.0051469709538,0,0,-0.000014319073295,-0.0042600343579,-0.0069687783222,-0.011243131753
54.2959971673627,0.0172080332564235,0.0009227836131,0.0052,-0.011244242899,0.026316,-0.0051214592861,-0.0051215762418,0.000000014533180676,0,-0.0051215617087,0.00000010242252318,0.000019998499122,0.0009108885685,0.005147319858,0,0,-0.000014484986869,-0.0042612715973,-0.0069684863151,-0.011244242899
54.3132052006191,0.0172080332564235,0.00092268798293,0.0052,-0.011245348193,0.026316,-0.00512266021,-0.0051227769179,0.000000014581073326,0,-0.0051227623368,0.00000010212679879,0.000019936083323,0.00090816928952,0.0051476780502,0,0,-0.000014652054843,-0.0042625001039,-0.0069681960342,-0.011245348193
54.3304132338755,0.0172080332564164,0.00092259237782,0.0052,-0.01124644205,0.026316,-0.0051238496726,-0.0051239629747,0.000000014016722081,0,-0.0051239489579,0.000000099285293402,0.00001937690171,0.00088281514239,0.0051455887045,0,0,-0.000014813209698,-0.004263721361,-0.0069679074798,-0.01124644205
54.3488504123646,0.0184371784890303,0.00092248997195,0.0052,-0.011247612032,0.026316,-0.0051251220605,-0.005125245612,0.00000001460725354,0,-0.0051252310048,0.00000010894427147,0.000021256686629,0.0009685991227,0.0051457111291,0,0,-0.000014993828243,-0.0042650179624,-0.0069676002418,-0.011247612032
54.3672875908536,0.0184371784890303,0.00092238759483,0.0052,-0.011248775009,0.026316,-0.0051263874141,-0.0051265110132,0.000000014695291592,0,-0.0051264963179,0.00000010890383834,0.000021243552777,0.00096813953745,0.0051460024201,0,0,-0.00001517623651,-0.0042663037924,-0.00696729498,-0.011248775009
54.3857247693426,0.0184371784890303,0.00092228524644,0.0052,-0.011249930528,0.026316,-0.0051276452813,-0.0051277686968,0.000000014757945286,0,-0.0051277539388,0.00000010865750749,0.000021190302816,0.00096585047543,0.005146351653,0,0,-0.000015360126717,-0.0042675787088,-0.0069669916923,-0.011249930528
